document_id,relative_path,file_name,extension,area,project_name,major_folder,source_path,size_bytes,extraction_method,encoding,row_count,column_count,text_length,line_count,text_hash_sha1,text_preview,extra_json
doc_caa5129958548959,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/scripts/bootstrap_env.py,2017,python_raw_text,utf-8-sig,,,2158,68,24ea060aaf3d0ba1c41cdf1679aa0cfa2b72c56b,"# source_path: プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/scripts/bootstrap_env.py # file_name: bootstrap_env.py # extension: .py # area: プロジェクト # project_name: 株式会社青葉バイオメディカル機器 # major_folder: 04.分析 from __future__ import annotations  import argparse import shutil import subprocess import sys from pathlib import Path   def _venv_python(venv_dir: Path) -> Path:     if sys.platform.startswith(""win""):         return venv_dir / ""Scripts"" / ""python.exe""     return venv_dir / ""bin"" / ""python""   d","{""function_count"": 4, ""class_count"": 0, ""import_count"": 6}"
doc_281f4f8dee33851a,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/scripts/run_train.py,30448,python_raw_text,utf-8-sig,,,30006,643,e434d6a930f5fa42462286bbcd1bc338e35ed55b,"# source_path: プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/scripts/run_train.py # file_name: run_train.py # extension: .py # area: プロジェクト # project_name: 株式会社青葉バイオメディカル機器 # major_folder: 04.分析 from __future__ import annotations  import sys from pathlib import Path  import numpy as np import pandas as pd from sklearn.metrics import f1_score   def _metric_value(task_type: str, metrics: dict) -> float:     if task_type == ""regression"":         return float(metrics.get(""rmse"", float(""inf"")))     ","{""function_count"": 8, ""class_count"": 0, ""import_count"": 14}"
doc_788e87f228ce56f5,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/__init__.py,__init__.py,.py,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/__init__.py,0,python_raw_text,utf-8-sig,,,190,7,2e95873379c5864b7775696c79e1e88aeafdf17f,# source_path: プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/__init__.py # file_name: __init__.py # extension: .py # area: プロジェクト # project_name: 株式会社青葉バイオメディカル機器 # major_folder: 04.分析 ,"{""function_count"": 0, ""class_count"": 0, ""import_count"": 0}"
doc_16621eff4a643323,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/common.py,5168,python_raw_text,utf-8-sig,,,5168,165,2e41f9be012968b0af7341a107781925d5db18d0,"# source_path: プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/common.py # file_name: common.py # extension: .py # area: プロジェクト # project_name: 株式会社青葉バイオメディカル機器 # major_folder: 04.分析 from __future__ import annotations  import datetime as dt import json import re from pathlib import Path from typing import Any  import pandas as pd  ENCODINGS = (""utf-8-sig"", ""utf-8"", ""cp932"", ""shift_jis"", ""euc_jp"") TARGET_HINTS = (""target"", ""label"", ""y"", ""sales"", ""demand"", ""count"", ""revenue"", ""profit"", ""売上"", ""販","{""function_count"": 14, ""class_count"": 0, ""import_count"": 7}"
doc_bcfb1e9c46939b11,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/eda.py,eda.py,.py,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/eda.py,695,python_raw_text,utf-8-sig,,,854,26,fb0ee44e660b2f4cb1165d625a20d5b96ef0efef,"# source_path: プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/eda.py # file_name: eda.py # extension: .py # area: プロジェクト # project_name: 株式会社青葉バイオメディカル機器 # major_folder: 04.分析 from __future__ import annotations  from typing import Any  import pandas as pd   def summarize_dataframe(df: pd.DataFrame, target_col: str) -> dict[str, Any]:     # REGION: EDA_SUMMARY_RULES START     summary: dict[str, Any] = {         ""row_count"": int(df.shape[0]),         ""column_count"": int(df.shape[1]),         ""","{""function_count"": 1, ""class_count"": 0, ""import_count"": 3}"
doc_a0fd6f5f05b5dd58,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/evaluate.py,5216,python_raw_text,utf-8-sig,,,5272,139,7cc62e8e76e9f4522f99907a13a8b4817cab7cb1,"# source_path: プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/evaluate.py # file_name: evaluate.py # extension: .py # area: プロジェクト # project_name: 株式会社青葉バイオメディカル機器 # major_folder: 04.分析 from __future__ import annotations  import math from typing import Any  import numpy as np import pandas as pd from sklearn.metrics import (     accuracy_score,     brier_score_loss,     f1_score,     mean_absolute_error,     mean_squared_error,     r2_score,     roc_auc_score, )   def build_metrics_base(    ","{""function_count"": 2, ""class_count"": 0, ""import_count"": 6}"
doc_24f68be614ae06ba,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/features.py,13359,python_raw_text,utf-8-sig,,,13198,350,c4d6e77a91471ff5b43e82a7280e3904bbee02cb,"# source_path: プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/features.py # file_name: features.py # extension: .py # area: プロジェクト # project_name: 株式会社青葉バイオメディカル機器 # major_folder: 04.分析 from __future__ import annotations  import numpy as np import pandas as pd from sklearn.compose import ColumnTransformer from sklearn.impute import SimpleImputer from sklearn.pipeline import Pipeline from sklearn.preprocessing import OneHotEncoder, StandardScaler  MAX_CATEGORICAL_UNIQUE = 100 IDENTIFIER_EXACT","{""function_count"": 11, ""class_count"": 0, ""import_count"": 7}"
doc_348302a1db1c6752,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/infer.py,infer.py,.py,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/infer.py,191,python_raw_text,utf-8-sig,,,366,14,91ee49c34d10b4af8dd1b5f77a8d271870b2b40f,"# source_path: プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/infer.py # file_name: infer.py # extension: .py # area: プロジェクト # project_name: 株式会社青葉バイオメディカル機器 # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.base import BaseEstimator   def run_inference(model: BaseEstimator, X: pd.DataFrame):     return model.predict(X)","{""function_count"": 1, ""class_count"": 0, ""import_count"": 3}"
doc_6d0a991eb76eb5b8,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/modeling.py,6041,python_raw_text,utf-8-sig,,,6084,152,f189528978bdfc6b8f9fbf9b8d5a6aa169170224,"# source_path: プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/modeling.py # file_name: modeling.py # extension: .py # area: プロジェクト # project_name: 株式会社青葉バイオメディカル機器 # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.ensemble import (     ExtraTreesClassifier,     ExtraTreesRegressor,     GradientBoostingClassifier,     GradientBoostingRegressor,     HistGradientBoostingClassifier,     HistGradientBoostingRegressor,     RandomForestClassifier,     Random","{""function_count"": 1, ""class_count"": 0, ""import_count"": 7}"
doc_de32b7556023807d,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/preprocess.py,preprocess.py,.py,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/preprocess.py,4002,python_raw_text,utf-8-sig,,,4088,113,cc984e093e4c1a1ed5a40a617790f52ea23b4275,"# source_path: プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/preprocess.py # file_name: preprocess.py # extension: .py # area: プロジェクト # project_name: 株式会社青葉バイオメディカル機器 # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.model_selection import train_test_split   def split_feature_target(df: pd.DataFrame, target_col: str) -> tuple[pd.DataFrame, pd.Series]:     if target_col not in df.columns:         raise KeyError(f""target column not found: {target_col}""","{""function_count"": 3, ""class_count"": 0, ""import_count"": 3}"
doc_4c0d5e3abbefa7f5,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,白峰信用リスク評価株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/scripts/bootstrap_env.py,2017,python_raw_text,utf-8-sig,,,2152,68,e9a207a94eba30a9e78a7d9f96838fbd15e565f3,"# source_path: プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/scripts/bootstrap_env.py # file_name: bootstrap_env.py # extension: .py # area: プロジェクト # project_name: 白峰信用リスク評価株式会社 # major_folder: 04.分析 from __future__ import annotations  import argparse import shutil import subprocess import sys from pathlib import Path   def _venv_python(venv_dir: Path) -> Path:     if sys.platform.startswith(""win""):         return venv_dir / ""Scripts"" / ""python.exe""     return venv_dir / ""bin"" / ""python""   def _to","{""function_count"": 4, ""class_count"": 0, ""import_count"": 6}"
doc_3a4ec1c7b2c7c79b,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,白峰信用リスク評価株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/scripts/run_train.py,5180,python_raw_text,utf-8-sig,,,5227,148,a361aa44e79601f7df03c66a6fd5c6f0a1539818,"# source_path: プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/scripts/run_train.py # file_name: run_train.py # extension: .py # area: プロジェクト # project_name: 白峰信用リスク評価株式会社 # major_folder: 04.分析 from __future__ import annotations  import sys from pathlib import Path   def main() -> None:     manual_root = Path(__file__).resolve().parents[1]     if str(manual_root) not in sys.path:         sys.path.insert(0, str(manual_root))      from src.common import (         as_bool,         infer_date_column,   ","{""function_count"": 1, ""class_count"": 0, ""import_count"": 10}"
